date,time,open,high,low,close,volume
2016-01-12,10:00:00,446.8,447.91,446.68,447.55,41.51660258000002
2016-01-12,11:00:00,447.38,447.38,445.49,446.2,64.13241478000002
2016-01-12,12:00:00,446.36,446.5,445.61,446.46,92.438059
2016-01-12,13:00:00,446.48,447.82,446.48,447.82,99.18651347000005
2016-01-12,14:00:00,447.81,448.05,447.63,447.63,93.03264440000008
2016-01-12,15:00:00,447.64,447.74,447.29,447.5,98.43618904000003
2016-01-12,16:00:00,447.38,448.4,447.26,447.36,63.06966916999999
2016-01-12,17:00:00,447.45,448.0,446.92,447.27,123.42947700999999
2016-01-12,18:00:00,447.27,447.39,446.4,447.19,41.89059645000002
2016-01-12,19:00:00,447.14,447.4,446.5,446.62,76.13241246999995
2016-01-12,20:00:00,446.61,447.13,431.95,434.01,211.0222245999994
2016-01-12,21:00:00,434.01,437.25,425.63,429.76,248.1156336499995
2016-01-12,22:00:00,429.65,435.55,428.37,433.84,207.63138887999924
2016-01-12,23:00:00,433.84,434.54,430.98,432.5,109.48002875000017
2016-01-13,00:00:00,432.34,435.9,431.77,434.1,57.48842149000002
2016-01-13,01:00:00,434.09,435.05,431.69,431.69,94.2388358800002
2016-01-13,02:00:00,431.67,433.58,431.38,432.78,92.90734595000006
2016-01-13,03:00:00,432.75,433.19,431.2,432.68,111.90474429000008
2016-01-13,04:00:00,432.84,433.78,432.15,433.24,66.06112991999996
2016-01-13,05:00:00,433.29,433.75,432.38,433.16,43.133338590000015
2016-01-13,06:00:00,432.87,433.44,431.45,431.65,31.675723790000013
2016-01-13,07:00:00,431.73,431.75,429.15,429.15,66.01480885999997
2016-01-13,08:00:00,429.16,431.25,429.16,429.38,70.43602707000008
2016-01-13,09:00:00,429.37,429.76,428.02,428.03,33.09245530000001
2016-01-13,10:00:00,428.04,431.74,425.33,431.22,60.165380839999955
2016-01-13,11:00:00,431.24,431.62,429.2,429.9,73.26484554999999
2016-01-13,12:00:00,429.91,432.12,429.84,431.13,102.20272517
2016-01-13,13:00:00,431.15,431.38,430.0,430.05,66.12313475999999
2016-01-13,14:00:00,430.17,430.5,429.58,430.15,115.0216929700001
2016-01-13,15:00:00,430.14,430.3,429.16,429.74,47.96030831000001
2016-01-13,16:00:00,429.82,429.83,428.51,429.69,77.33362212000021
2016-01-13,17:00:00,429.69,429.92,429.02,429.03,81.05716147999996
2016-01-13,18:00:00,429.04,429.8,428.64,429.8,133.57884349999998
2016-01-13,19:00:00,429.8,433.51,429.57,433.13,375.39583562999985
2016-01-13,20:00:00,433.07,433.11,432.09,432.77,79.26058913000001
2016-01-13,21:00:00,432.7,432.82,431.87,432.12,94.50088972000002
2016-01-13,22:00:00,432.12,433.6,431.84,433.6,136.70475737
2016-01-13,23:00:00,433.6,434.38,433.6,434.38,140.19144004
2016-01-14,00:00:00,434.49,435.16,432.76,433.07,106.13541399000006
2016-01-14,01:00:00,432.98,433.46,432.98,433.0,47.6393876
2016-01-14,02:00:00,433.02,433.42,431.99,432.54,59.71674587999999
2016-01-14,03:00:00,432.54,432.54,430.0,430.02,67.25504990000002
2016-01-14,04:00:00,429.94,431.1,429.15,431.1,66.43146666999999
2016-01-14,05:00:00,431.09,431.67,430.31,431.35,59.17353433999999
2016-01-14,06:00:00,431.32,431.69,430.62,431.16,41.95955201
2016-01-14,07:00:00,431.01,431.16,428.0,429.81,44.49237702999999
2016-01-14,08:00:00,429.92,430.84,428.68,430.84,15.742132999999995
2016-01-14,09:00:00,430.57,432.5,429.98,431.98,168.8927844299999
2016-01-14,10:00:00,431.97,431.99,431.46,431.98,49.78672243000002
2016-01-14,11:00:00,431.92,432.0,431.75,431.86,95.37074686
2016-01-14,12:00:00,431.88,431.99,431.42,431.72,60.21668949999999
2016-01-14,13:00:00,431.75,431.93,431.43,431.57,80.87554091000001
2016-01-14,14:00:00,431.62,432.32,431.52,432.28,71.84508423999999
2016-01-14,15:00:00,432.28,432.81,432.24,432.7,49.52655323
2016-01-14,16:00:00,432.7,433.49,432.7,433.21,106.46983339000002
2016-01-14,17:00:00,433.25,433.64,432.95,433.03,64.14169850000003
2016-01-14,18:00:00,433.05,433.5,432.82,432.97,27.382712379999997
2016-01-14,19:00:00,432.79,432.92,430.16,430.99,111.49287078000009
2016-01-14,20:00:00,430.92,430.92,429.51,430.03,167.61248577999996
2016-01-14,21:00:00,430.04,430.27,428.15,428.17,142.1879155899999
2016-01-14,22:00:00,428.21,428.31,420.0,422.18,232.4353544999998
2016-01-14,23:00:00,421.95,424.41,420.57,422.1,155.67981419999978
2016-01-15,00:00:00,422.13,423.0,411.4,414.71,266.9204064799995
2016-01-15,01:00:00,414.72,415.87,410.03,415.87,241.31093128999973
2016-01-15,02:00:00,415.84,416.36,413.06,416.12,55.435457290000016
2016-01-15,03:00:00,416.21,416.42,410.01,412.51,160.71838844000004
2016-01-15,04:00:00,412.32,413.0,400.04,405.15,244.48126092999857
2016-01-15,05:00:00,405.6,409.91,393.96,407.53,265.3550312499996
2016-01-15,06:00:00,407.4,410.41,407.4,409.45,92.59322671000002
2016-01-15,07:00:00,409.39,409.59,408.04,408.65,98.77882204000004
2016-01-15,08:00:00,408.95,408.95,400.49,401.0,86.28112853000012
2016-01-15,09:00:00,400.99,404.82,399.89,402.86,66.42529154000002
2016-01-15,10:00:00,402.4,402.4,381.21,391.8,614.5520881099993
2016-01-15,11:00:00,391.81,391.93,380.55,389.8,577.4436083899991
2016-01-15,12:00:00,389.93,394.09,388.05,391.68,103.56410532000011
2016-01-15,13:00:00,391.68,393.12,389.01,389.04,209.87838515999994
2016-01-15,14:00:00,389.04,389.04,378.31,378.31,210.24306342999995
2016-01-15,15:00:00,379.05,380.0,379.05,380.0,20.772
2016-01-15,16:00:00,381.01,390.12,381.0,387.79,108.23558618000011
2016-01-15,17:00:00,385.01,391.0,381.4,385.72,206.76757743000007
2016-01-15,18:00:00,385.74,389.0,384.03,386.64,249.63698574999967
2016-01-15,19:00:00,386.3,386.3,360.96,367.43,536.7484782499988
2016-01-15,20:00:00,367.42,379.38,357.5,357.53,633.6254655399985
2016-01-15,21:00:00,357.59,374.82,357.59,373.88,327.1147661699997
2016-01-15,22:00:00,373.95,380.35,365.95,369.9,209.0257633199998
2016-01-15,23:00:00,369.19,374.99,368.06,374.44,163.77215420000002
2016-01-16,00:00:00,374.44,374.6,370.69,373.31,101.6668355899999
2016-01-16,01:00:00,373.3,373.3,369.9,371.77,83.26234375000013
2016-01-16,02:00:00,371.77,374.3,367.76,369.08,107.5109022900001
2016-01-16,03:00:00,369.01,369.98,364.33,364.33,111.91272438000023
2016-01-16,04:00:00,364.31,367.02,357.0,357.0,88.01278070000018
2016-01-16,05:00:00,357.0,362.63,351.94,354.12,201.60618862999982
2016-01-16,06:00:00,354.25,360.8,353.98,358.0,51.148850999999944
2016-01-16,07:00:00,358.81,373.26,357.6,371.34,146.6899912200001
2016-01-16,08:00:00,371.32,371.54,367.67,369.32,34.161435020000056
2016-01-16,09:00:00,369.31,371.0,366.53,368.83,41.42361561999995
2016-01-16,10:00:00,368.83,373.16,368.57,370.03,88.47846541000013
2016-01-16,11:00:00,369.89,371.67,368.99,371.11,58.93661460999999
2016-01-16,12:00:00,371.11,371.51,367.64,369.99,120.13018274999999
2016-01-16,13:00:00,369.9,370.0,365.97,368.53,154.97677184000008
2016-01-16,14:00:00,368.61,370.48,368.21,368.51,121.04977706000011
2016-01-16,15:00:00,368.65,372.99,368.54,372.88,216.24680791999987
2016-01-16,16:00:00,372.87,382.92,372.84,380.94,565.882582249999
2016-01-16,17:00:00,380.94,387.7,380.94,384.12,202.8499976799999
2016-01-16,18:00:00,384.07,385.99,380.6,381.61,205.76634694999996
2016-01-16,19:00:00,381.58,384.58,381.5,382.37,386.91423515999975
2016-01-16,20:00:00,382.34,391.0,382.33,388.7,467.9245415499992
2016-01-16,21:00:00,388.7,391.0,386.15,390.48,280.0330621199998
2016-01-16,22:00:00,390.55,391.0,389.45,389.72,284.8997547799999
2016-01-16,23:00:00,389.7,389.84,388.09,389.66,103.51902448000013
2016-01-17,00:00:00,389.51,389.51,383.57,384.02,179.68876544000008
2016-01-17,01:00:00,383.94,386.52,383.75,385.37,85.75143733999998
2016-01-17,02:00:00,385.29,385.29,382.55,383.56,119.01103283
2016-01-17,03:00:00,383.55,384.65,383.19,383.57,117.87753546000006
2016-01-17,04:00:00,383.56,383.57,378.51,380.17,98.56053928000028
2016-01-17,05:00:00,380.17,382.19,379.61,381.82,157.61308849999986
2016-01-17,06:00:00,381.77,384.18,380.96,383.46,70.11201513999997
2016-01-17,07:00:00,383.47,383.52,380.69,380.69,32.92350283999999
2016-01-17,08:00:00,380.68,380.68,379.9,379.91,57.040486779999966
2016-01-17,09:00:00,379.91,381.16,379.91,381.16,83.55815439999999
2016-01-17,10:00:00,380.89,382.14,380.77,381.89,41.77692741000001
2016-01-17,11:00:00,381.78,384.64,381.46,383.97,46.65325306000002
2016-01-17,12:00:00,383.79,386.39,383.49,386.17,67.60850059999997
2016-01-17,13:00:00,386.16,386.97,382.83,384.51,67.51529927999994
2016-01-17,14:00:00,384.51,385.27,384.32,384.34,84.17601840000012
2016-01-17,15:00:00,384.5,385.55,384.43,385.55,137.16925190999984
2016-01-17,16:00:00,385.55,385.8,384.77,385.49,118.33203816999986
2016-01-17,17:00:00,385.47,385.65,384.5,385.34,50.37766034000002
2016-01-17,18:00:00,385.31,385.79,385.16,385.79,101.50884041000009
2016-01-17,19:00:00,385.79,385.84,384.69,384.69,101.10777087000005
2016-01-17,20:00:00,384.66,384.8,377.26,378.46,120.39035041000012
2016-01-17,21:00:00,378.47,382.14,377.59,381.33,34.06361965000001
2016-01-17,22:00:00,381.33,382.63,379.52,379.9,30.033511250000014
2016-01-17,23:00:00,379.94,381.38,378.61,380.5,30.928704500000045
2016-01-18,00:00:00,380.52,381.72,378.63,378.76,38.48776941000005
2016-01-18,01:00:00,378.76,378.76,376.04,376.74,103.55078531000012
2016-01-18,02:00:00,377.04,378.08,372.72,375.71,75.05721608999998
2016-01-18,03:00:00,375.74,377.16,372.18,376.26,41.73141559999996
2016-01-18,04:00:00,376.25,376.44,371.7,372.8,32.91848046000003
2016-01-18,05:00:00,372.79,379.11,372.71,379.11,56.580656170000026
2016-01-18,06:00:00,378.71,382.27,378.12,380.58,31.567103160000034
2016-01-18,07:00:00,380.26,382.36,380.26,382.0,14.631018319999992
2016-01-18,08:00:00,382.0,382.0,378.33,380.32,27.379725169999997
2016-01-18,09:00:00,380.37,381.46,379.77,380.54,18.47482962
2016-01-18,10:00:00,380.52,385.2,380.5,384.8,37.52261134000003
2016-01-18,11:00:00,384.55,385.77,383.09,384.86,31.84734367000008
2016-01-18,12:00:00,384.98,384.98,383.04,384.04,45.62089696999998
2016-01-18,13:00:00,384.09,384.9,382.43,382.44,47.902441009999976
2016-01-18,14:00:00,382.44,383.59,381.6,383.14,129.2261560700001
2016-01-18,15:00:00,383.1,383.35,382.94,383.09,202.48366840999998
2016-01-18,16:00:00,383.1,383.19,379.92,381.02,80.70581995999996
2016-01-18,17:00:00,380.99,381.99,380.7,381.08,93.12287611000004
2016-01-18,18:00:00,381.05,381.17,378.03,379.52,68.11202329999999
2016-01-18,19:00:00,379.56,383.96,379.56,382.62,87.76889358000004
2016-01-18,20:00:00,382.71,384.91,382.41,384.89,78.86563847999996
2016-01-18,21:00:00,384.79,384.98,384.35,384.45,113.38092323000002
2016-01-18,22:00:00,384.41,384.57,381.49,383.16,78.35456115999996
2016-01-18,23:00:00,382.85,383.51,381.86,381.88,44.70127127999998
2016-01-19,00:00:00,381.87,381.98,380.79,381.39,62.49757379
2016-01-19,01:00:00,381.39,384.01,381.0,383.63,58.69003706000001
2016-01-19,02:00:00,383.64,384.18,383.51,383.6,5.244299999999998
2016-01-19,03:00:00,383.65,384.13,382.62,382.62,26.797918230000008
2016-01-19,04:00:00,382.73,383.53,382.16,382.6,12.080936779999996
2016-01-19,05:00:00,382.7,383.96,382.3,383.67,24.80340014000002
2016-01-19,06:00:00,383.66,384.05,382.99,384.05,21.689231150000005
2016-01-19,07:00:00,383.95,384.04,382.13,382.24,9.434272699999996
2016-01-19,08:00:00,382.25,383.86,382.25,383.37,21.889501690000003
2016-01-19,09:00:00,383.42,383.42,382.38,382.75,26.298469410000006
2016-01-19,10:00:00,382.92,385.5,382.62,385.11,39.799061050000006
2016-01-19,11:00:00,385.04,385.13,384.76,384.98,113.33650350000005
2016-01-19,12:00:00,384.8,384.98,379.81,380.04,97.26447716000003
2016-01-19,13:00:00,380.07,380.96,378.0,378.48,166.74079346999977
2016-01-19,14:00:00,378.49,380.1,376.9,377.55,81.32047272000008
2016-01-19,15:00:00,377.55,378.34,373.36,373.57,188.5269378999998
2016-01-19,16:00:00,373.55,375.05,371.42,374.7,274.94691800999965
2016-01-19,17:00:00,374.75,377.66,374.75,377.33,140.38606349999998
2016-01-19,18:00:00,377.22,378.3,376.73,378.08,76.32884778000003
2016-01-19,19:00:00,377.93,378.32,377.33,377.81,52.64619300999999
2016-01-19,20:00:00,377.81,378.89,374.34,375.27,124.99158371000006
2016-01-19,21:00:00,375.28,375.45,371.06,372.54,156.77724647000008
2016-01-19,22:00:00,372.63,376.68,372.45,375.54,106.76414601000008
2016-01-19,23:00:00,375.54,377.28,375.14,376.99,91.42312571000005
2016-01-20,00:00:00,376.99,378.61,375.78,378.59,29.91333100000005
2016-01-20,01:00:00,378.61,379.91,378.3,379.72,196.01733689999998
2016-01-20,02:00:00,379.79,380.84,379.47,379.96,23.650285770000007
2016-01-20,03:00:00,380.1,380.16,377.42,379.31,24.017036550000004
2016-01-20,04:00:00,379.31,379.38,378.86,379.24,71.57349184
2016-01-20,05:00:00,379.21,379.82,379.01,379.78,19.19825277
2016-01-20,06:00:00,379.6,379.76,378.8,378.98,16.740610630000003
2016-01-20,07:00:00,379.06,379.06,377.79,377.98,31.876462350000033
2016-01-20,08:00:00,378.26,380.81,378.14,380.81,43.999038429999985
2016-01-20,09:00:00,380.67,388.99,380.24,388.99,117.9395921000003
2016-01-20,10:00:00,389.0,398.19,388.91,398.02,418.87531394999917
2016-01-20,11:00:00,398.02,401.73,397.54,401.22,172.99295916
2016-01-20,12:00:00,401.22,415.09,401.22,408.38,562.2343270499996
2016-01-20,13:00:00,408.23,408.39,396.14,407.24,188.3639491199999
2016-01-20,14:00:00,407.22,407.22,404.98,404.98,27.04748231000001
2016-01-20,15:00:00,404.99,409.0,404.99,409.0,47.75416107999998
2016-01-20,16:00:00,409.0,410.0,407.89,409.99,178.64982381999997
2016-01-20,17:00:00,410.0,410.0,405.83,407.59,56.64658080000002
2016-01-20,18:00:00,407.48,409.05,406.0,406.45,102.40009198
2016-01-20,19:00:00,406.26,414.7,405.23,414.7,89.86502905000016
2016-01-20,20:00:00,414.91,425.09,413.22,418.64,323.1549881099995
2016-01-20,21:00:00,418.89,419.71,418.03,418.96,113.79193448000001
2016-01-20,22:00:00,418.96,423.95,418.35,422.54,310.24763772999995
2016-01-20,23:00:00,422.59,422.64,418.99,419.32,51.70534109000001
2016-01-21,00:00:00,419.32,421.19,416.28,416.32,98.88522760000001
2016-01-21,01:00:00,416.32,418.27,414.57,414.58,78.42388306000004
2016-01-21,02:00:00,414.57,415.79,413.16,415.21,144.61698851000008
2016-01-21,03:00:00,415.22,416.03,413.0,414.56,42.93568854000002
2016-01-21,04:00:00,414.57,415.46,412.57,413.72,60.058565049999984
2016-01-21,05:00:00,413.72,416.3,413.71,414.11,40.00689408000001
2016-01-21,06:00:00,413.98,417.85,412.75,417.27,25.44818910000001
2016-01-21,07:00:00,417.67,418.17,414.02,414.02,75.75995221000001
2016-01-21,08:00:00,414.02,416.29,413.96,414.12,37.70461806999999
2016-01-21,09:00:00,414.11,415.13,413.49,413.59,48.38159303999996
2016-01-21,10:00:00,413.58,414.25,412.44,412.48,38.096787469999995
2016-01-21,11:00:00,412.57,415.91,412.51,415.56,63.861184249999994
2016-01-21,12:00:00,415.63,415.63,414.45,414.54,25.199406730000003
2016-01-21,13:00:00,414.53,414.53,403.54,403.73,234.61672876999924
2016-01-21,14:00:00,403.52,409.52,403.23,407.0,94.40617873999996
2016-01-21,15:00:00,406.96,406.96,404.64,406.27,234.35143038999973
2016-01-21,16:00:00,406.31,409.33,406.31,408.65,56.885681879999986
2016-01-21,17:00:00,408.65,409.08,405.14,405.14,48.40159758999998
2016-01-21,18:00:00,405.15,407.37,404.49,405.99,62.04079138999998
2016-01-21,19:00:00,405.99,411.9,405.38,410.56,166.81413512999984
2016-01-21,20:00:00,410.66,410.69,407.4,409.12,83.01825007000005
2016-01-21,21:00:00,409.02,409.09,405.92,407.1,66.94501313000004
2016-01-21,22:00:00,407.09,408.0,405.53,406.19,107.63898617999999
2016-01-21,23:00:00,406.47,412.43,406.42,409.28,94.23507601000001
2016-01-22,00:00:00,409.27,409.27,403.87,404.11,135.9407701200003
2016-01-22,01:00:00,403.86,403.9,396.06,396.47,440.3792063599997
2016-01-22,02:00:00,396.48,399.24,395.94,399.09,202.49934616999988
2016-01-22,03:00:00,399.09,401.01,398.37,398.85,152.58600144000016
2016-01-22,04:00:00,398.92,399.71,396.2,396.31,97.35733562000007
2016-01-22,05:00:00,396.42,401.34,396.42,399.47,94.10702869999996
2016-01-22,06:00:00,399.47,399.56,396.73,397.55,52.77104785999996
2016-01-22,07:00:00,397.54,398.55,397.26,397.26,48.46956724
2016-01-22,08:00:00,397.25,397.25,391.51,391.96,165.90036946999987
2016-01-22,09:00:00,391.96,395.35,391.96,393.23,53.92628832
2016-01-22,10:00:00,393.33,397.6,393.33,395.36,94.60653049000018
2016-01-22,11:00:00,395.35,396.44,394.54,395.3,86.73604133000008
2016-01-22,12:00:00,395.29,397.12,394.8,396.96,88.45701594
2016-01-22,13:00:00,396.52,396.52,382.92,386.36,511.977843339999
2016-01-22,14:00:00,386.37,387.0,383.75,384.26,148.76836168000008
2016-01-22,15:00:00,384.15,385.94,383.54,384.16,167.44620578000004
2016-01-22,16:00:00,384.31,384.59,381.96,381.96,147.17785574000004
2016-01-22,17:00:00,381.95,381.96,374.12,381.0,245.80695258000014
2016-01-22,18:00:00,381.01,381.38,376.88,379.28,144.09313671
2016-01-22,19:00:00,379.29,381.7,377.79,378.12,94.13219847000008
2016-01-22,20:00:00,378.2,383.99,377.94,382.9,198.33901946000003
2016-01-22,21:00:00,382.93,390.0,382.89,389.77,148.20286497
2016-01-22,22:00:00,389.85,398.21,387.47,388.14,227.19398129999996
2016-01-22,23:00:00,388.11,394.77,387.92,390.5,101.79545515000014
2016-01-23,00:00:00,390.43,390.43,387.9,389.75,54.69314927999999
2016-01-23,01:00:00,389.74,395.38,389.72,395.0,318.7172159099998
2016-01-23,02:00:00,395.0,396.01,393.12,394.2,64.53839707
2016-01-23,03:00:00,393.91,393.91,390.31,390.68,50.69608383000001
2016-01-23,04:00:00,390.73,390.85,389.29,390.85,31.296079280000026
2016-01-23,05:00:00,390.85,391.24,388.33,389.34,37.32528669000003
2016-01-23,06:00:00,389.31,390.79,388.99,390.36,30.42407276000002
2016-01-23,07:00:00,390.45,391.98,390.22,391.0,44.12521391999999
2016-01-23,08:00:00,390.97,391.82,390.38,390.38,40.32013762999997
2016-01-23,09:00:00,390.55,391.04,384.38,384.6,62.80064974999998
2016-01-23,10:00:00,384.76,387.25,382.55,386.91,141.72919067000007
2016-01-23,11:00:00,386.91,387.67,384.83,385.95,44.83225798000002
2016-01-23,12:00:00,386.05,386.82,384.31,386.81,31.188487620000025
2016-01-23,13:00:00,386.96,395.0,386.96,391.92,114.16266789000001
